"area","d21","d22","d23","d24","d25","d26","d27","d28","d29","d210","d211","d41","d42","d43","d5","d6","d7","d8","d9","min_station","min_park","aread21","aread22","aread23","aread24","aread25","aread26","aread27","aread28","aread29","aread210","aread211","d41d21","d41d22","d41d23","d41d24","d41d25","d41d26","d41d27","d41d28","d41d29","d41d210","d41d211","d42d21","d42d22","d42d23","d42d24","d42d25","d42d26","d42d27","d42d28","d42d29","d42d210","d42d211","d43d21","d43d22","d43d23","d43d24","d43d25","d43d26","d43d27","d43d28","d43d29","d43d210","d43d211","area_square","area2d21","area2d22","area2d23","area2d24","area2d25","area2d26","area2d27","area2d28","area2d29","area2d210","area2d211"
"2633",76.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,287.077540342033,87.9311948207502,0,0,0,0,0,0,76.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5836.96,0,0,0,0,0,0,5836.96,0,0,0,0
"2634",9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,648.966800496606,408.285378282224,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,81,0,0,0,0
"2635",53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,468.52592232884,185.509926714914,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,0,2809,0,0,0,0,0,0,0
"2636",46.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,468.52592232884,185.509926714914,0,0,0,46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.56,0,0,0,2171.56,0,0,0,0,0,0,0
"2637",55.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174.711625407111,61.3792469854855,0,0,0,0,0,55.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3124.81,0,0,0,0,0,3124.81,0,0,0,0,0
"2638",50.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,338.979170132767,116.207566656049,0,0,0,0,0,0,0,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550.25,0,0,0,0,0,0,0,2550.25,0,0,0
"2639",43.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,689.00801479215,245.511689936767,0,0,0,0,0,0,43.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927.21,0,0,0,0,0,0,1927.21,0,0,0,0
"2640",53.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1309.12406596496,337.101804796947,0,0,0,0,0,0,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905.21,0,0,0,0,0,0,2905.21,0,0,0,0
"2641",45.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1915.70888045676,96.76289976933,0,0,0,0,0,0,45.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061.16,0,0,0,0,0,0,2061.16,0,0,0,0
"2642",34.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,383.930649363509,93.4549406339262,0,0,0,34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218.01,0,0,0,1218.01,0,0,0,0,0,0,0
"2643",59.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,326.88308745644,277.83513631189,0,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3576.04,0,3576.04,0,0,0,0,0,0,0,0,0
"2644",56.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,166.908422422756,143.600129665188,0,0,0,0,0,0,0,56.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147.21,0,0,0,0,0,0,0,3147.21,0,0,0
"2645",60.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,360.232418849976,80.7769021325465,0,0,0,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612.01,0,0,0,3612.01,0,0,0,0,0,0,0
"2646",70.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,330.002420170129,199.087911317173,0,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4928.04,0,4928.04,0,0,0,0,0,0,0,0,0
"2647",15.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,303.863977209871,296.726934067462,0,0,0,0,0,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.81,0,0,0,0,0,0,0,252.81,0,0,0
"2648",52.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,432.562667506782,78.0510109685287,0,0,0,0,0,0,0,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777.29,0,0,0,0,0,0,0,2777.29,0,0,0
"2649",59.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,463.622645348441,367.529442835605,0,0,0,0,0,0,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552.16,0,0,0,0,0,0,0,3552.16,0,0,0
"2650",54.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1520.62442378106,449.958989607546,0,0,0,0,0,0,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992.09,0,0,0,0,0,0,2992.09,0,0,0,0
"2651",61.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,739.868863943062,59.3978362359161,0,0,0,0,0,0,0,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794.56,0,0,0,0,0,0,0,3794.56,0,0,0
"2652",41.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1339.43137272951,88.8209834535992,0,0,0,0,0,0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722.25,0,0,0,0,0,0,1722.25,0,0,0,0
"2653",54.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,38.8828378164961,72.3683951836031,0,0,0,0,0,0,0,0,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959.36,0,0,0,0,0,0,0,0,2959.36,0,0
"2654",36.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,387.142092361974,177.397851145277,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.25,0,1332.25,0,0,0,0,0,0,0,0,0
"2655",89.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,739.868863943062,59.3978362359161,0,0,0,0,0,0,0,89.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010.25,0,0,0,0,0,0,0,8010.25,0,0,0
"2656",49.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,390.642075483941,189.69360507344,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.25,0,2450.25,0,0,0,0,0,0,0,0,0
"2657",124.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5215.05890959911,141.65924888561,0,0,0,0,0,0,124.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15500.25,0,0,0,0,0,0,15500.25,0,0,0,0
"2658",134.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3662.30126219229,501.91473389481,0,0,0,0,0,0,134.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18198.01,0,0,0,0,0,0,18198.01,0,0,0,0
"2659",25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,125.510907273985,264.487705550635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.01,0,0,0,0,0,0,0,0,0,0,0
"2660",64.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,206.137095568637,204.624711335157,0,0,0,0,0,0,0,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108.81,0,0,0,0,0,0,0,4108.81,0,0,0
"2661",102.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.774118129553,366.279436980058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10465.29,0,0,0,0,0,0,0,0,0,0,0
"2662",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1520.62442378106,449.958989607546,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,0,0,0,1225,0,0,0,0
"2663",36.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1520.62442378106,449.958989607546,0,0,0,0,0,0,36.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346.89,0,0,0,0,0,0,1346.89,0,0,0,0
"2664",50.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,206.137095568637,204.624711335157,0,0,0,0,0,0,0,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520.04,0,0,0,0,0,0,0,2520.04,0,0,0
"2665",43.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,496.027239150235,118.888933762512,0,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857.61,0,1857.61,0,0,0,0,0,0,0,0,0
"2666",27.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,145.989168142853,156.573694001288,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761.76,761.76,0,0,0,0,0,0,0,0,0,0
"2667",44.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,428.745808281925,94.1968216625481,0,0,0,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944.81,0,0,0,1944.81,0,0,0,0,0,0,0
"2668",26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1833.81822720327,329.259617793492,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,676,0,0,0,0
"2669",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,762.08483598994,358.230667352442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
"2670",7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,414.000904079001,223.975558808043,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0
"2671",18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,564.507816579016,120.86861507729,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,324,0,0,0,0,0,0,0,0,0,0
"2672",25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.231819194726,43.9191145166157,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,625,0,0,0,0,0,0,0,0,0,0
"2673",11.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,360.217009784723,191.281604723146,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.25,0,0,0,132.25,0,0,0,0,0,0,0
"2674",4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,707.440555145687,225.338054212303,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,16
"2675",4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1437.61416105031,45.9539879918155,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0
"2676",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,425.140146636791,345.48642891616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"2677",22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,656.57751493221,19.8952839941378,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,484,0,0,0
"2678",10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,294.958564465028,97.1199620601597,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0
"2679",4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,433.628368514272,122.346769955552,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0
"2680",3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,433.628368514272,122.346769955552,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0
"2681",55.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2624.52366055048,777.432921891893,0,0,0,0,0,0,0,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058.09,0,0,0,0,0,0,0,3058.09,0,0,0
"2682",30.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,579.183831581562,165.261028372828,0,0,0,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.04,0,0,0,912.04,0,0,0,0,0,0,0
"2683",56.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,19.7517490086952,107.312079384534,0,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192.25,0,3192.25,0,0,0,0,0,0,0,0,0
"2684",67.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,593.700806813688,215.846696009194,0,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4502.41,0,4502.41,0,0,0,0,0,0,0,0,0
"2685",69.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,208.156006347517,138.034766765417,0,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830.25,0,4830.25,0,0,0,0,0,0,0,0,0
"2686",99.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,689.00801479215,245.511689936767,0,0,0,0,0,0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9860.49,0,0,0,0,0,0,9860.49,0,0,0,0
"2687",22.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,366.680813454596,59.2021738744878,0,0,0,0,0,22.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.41,0,0,0,0,0,524.41,0,0,0,0,0
"2688",9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,496.027239150235,118.888933762512,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,81,0,0,0,0,0,0,0,0,0
"2689",44.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1339.43137272951,88.8209834535992,0,0,0,0,0,0,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944.81,0,0,0,0,0,0,1944.81,0,0,0,0
"2690",36.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,185.276324148646,219.697479794991,0,0,0,0,0,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317.69,0,0,0,0,0,1317.69,0,0,0,0,0
"2691",72.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,630.831452437639,308.192557474922,0,0,0,0,0,0,72.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5285.29,0,0,0,0,0,0,5285.29,0,0,0,0
"2692",59.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,739.868863943062,59.3978362359161,0,0,0,0,0,0,0,59.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3516.49,0,0,0,0,0,0,0,3516.49,0,0,0
"2693",62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,360.232418849976,80.7769021325465,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,0,3844,0,0,0,0,0,0,0
"2694",30.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,470.077401269373,131.036273961867,0,0,0,0,0,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.25,0,0,0,0,0,0,0,930.25,0,0,0
"2695",31.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,334.835312354302,158.630204195091,0,0,0,0,0,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.56,0,0,0,0,0,998.56,0,0,0,0,0
"2696",69.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,618.609912712853,172.008447027152,0,0,0,0,0,0,0,0,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4844.16,0,0,0,0,0,0,0,0,4844.16,0,0
"2697",75.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,272.360774958609,316.59886414493,0,0,0,0,0,0,0,0,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5730.49,0,0,0,0,0,0,0,0,5730.49,0,0
"2698",40.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,333.660079477529,296.430983089451,0,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616.04,0,1616.04,0,0,0,0,0,0,0,0,0
"2699",55.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,831.5046390484,290.107728655885,0,0,0,0,0,0,0,0,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113.64,0,0,0,0,0,0,0,0,3113.64,0,0
"2700",91.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,477.999520389841,115.477870240499,0,0,0,0,0,0,0,0,91.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8408.89,0,0,0,0,0,0,0,0,8408.89,0,0
"2701",43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,251.731130032301,47.4028256342827,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,0,1849,0,0,0,0,0,0,0,0,0
"2702",88.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,451.408667115948,112.852501932344,0,88.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7814.56,0,7814.56,0,0,0,0,0,0,0,0,0
"2703",99.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,174.711625407111,61.3792469854855,0,0,0,0,0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9920.16,0,0,0,0,0,9920.16,0,0,0,0,0
"2704",67.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.8828378164961,72.3683951836031,0,0,0,0,0,0,0,0,67.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529.29,0,0,0,0,0,0,0,0,4529.29,0,0
"2705",77.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,479.700117913436,391.014067093524,0,0,0,0,0,0,0,0,77.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5975.29,0,0,0,0,0,0,0,0,5975.29,0,0
"2706",28.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,216.46748741753,106.118457803398,0,0,0,0,0,0,0,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.21,0,0,0,0,0,0,0,835.21,0,0,0
"2707",58.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,736.626578950726,335.139059102848,0,0,0,0,0,0,0,0,58.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3469.21,0,0,0,0,0,0,0,0,3469.21,0,0
"2708",45.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,585.449652403137,169.964708496014,0,0,0,0,0,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106.81,0,0,0,0,0,2106.81,0,0,0,0,0
